Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
westbradford.org,,,,Local,,Pennsylvania,"West Bradford Township, PA -- Note added 10/2/14 20:21",http://westbradford.org/,6/6/13 18:09
westbranchiowa.org,,,,Local,,Iowa,"Westbranch, Ia -- Note added 8/26/15 14:04",http://westbranchiowa.org/,6/6/13 18:09
westburlington.org,,,,Local,,Iowa,"West Burlington, Ia -- Note added 8/26/15 14:04",http://westburlington.org/,6/6/13 18:09
westcaln.org,,,,Local,,Pennsylvania,"West Caln Township, PA -- Note added 10/2/14 19:33",http://www.westcaln.org/,6/6/13 18:09
westcarrollton.org,,,,Local,,Ohio,"City of West Carrollton, OH -- Note added 3/28/14 17:45",http://westcarrollton.org/,6/6/13 18:09
westchester-il.org,,,,Local,,Illinois,"Village of Westchester, IL -- Note added 6/6/13 18:09",http://westchester-il.org/,6/6/13 18:09
westchesteroh.org,,,,Local,,Ohio,"Township of West Chester, OH -- Note added 3/28/14 17:46",http://westchesteroh.org/,6/6/13 18:09
westchicago.org,,,,Local,,Illinois,"City of West Chicago, IL -- Note added 7/7/14 15:56",http://westchicago.org/,6/6/13 18:09
westcoastcollaborative.org,,,,Quasigovernmental,,,"THE WEST COAST COLLABORATIVE The West Coast Collaborative (Collaborative) is an ambitious public-private partnership between leaders from federal, state, and local government, the private sector, academia, and environmental groups committed to reducing diesel emissions and advancing clean air technologies and practices along the West Coast of North America. The Collaborative is part of the National Clean Diesel Campaign (NCDC), which seeks to advance strategies to reduce diesel emissions and move toward cleaner air by working with diesel fleet, engine and emission control technology owners, operators, developers and manufacturers; air quality professionals; environmental and community organizations; and federal, state and local officials. To advance diesel  emission reductions, Congress Authorized funding for clean diesel activities in the Diesel Emissions Reduction Act (DERA) as part of the 2005 Energy Policy Act. The Collaborative aims to reduce diesel emissions through verified and certified technologies, engines and practices, and advances innovative emission reduction technologies and practices. The Collaborative also helps coordinate regional efforts for cleaner fuels and the Clean School Bus USA program. EPA launched, but does not control the Collaborative. n  From https://www.westcoastcollaborative.org/about.htm ; Retrieved December 23, 2016 -- Note added 12/23/16 21:12",https://www.westcoastcollaborative.org/,12/23/16 20:36
westeastonborough.org,,,,Local,,Pennsylvania,"West Easton, PA -- Note added 10/2/14 20:27",http://westeastonborough.org/,6/6/13 18:09
westernmacfc.org,Combined Federal Campaign,,,Federal,,,#N/A,#N/A,6/6/13 18:09
westernmarylandcfc.org,Combined Federal Campaign,,,Federal,,,The US Office of Personnel Management approved merging the Western Maryland Combined Federal Campaign (Western MD CFC) and the Combined Federal Campaign of Delaware into the Chesapeake Bay Area Combined Federal Campaign (CBACFC) for the 2013 campaign and beyond. http://www.cbacfc.org/index.php/news-and-events/37-western-md-cfc-and-cfc-of-delaware-merge-with-the-cbacfc  -- Note added 3/31/14 13:03,#N/A,6/6/13 18:09
westgroveborough.org,,,,Local,,Pennsylvania,"West Grove Borough, PA -- Note added 10/2/14 20:29",http://westgroveborough.org/,6/6/13 18:09
westlake-tx.org,,,,Local,,Texas,"Town of Westlake, TX -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
westlakehills.org,,,,Local,,Texas,"City of West Lake Hills, TX -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
westlongbranch.org,,,,Local,,New Jersey,"west long branch, nj -- Note added 9/16/15 19:45",http://westlongbranch.org/,6/6/13 18:09
westmelbourne.org,,,,Local,,Florida,"City of West Melbourne, FL -- Note added 6/6/13 18:09",http://westmelbourne.org/,6/6/13 18:09
westmilford.org,,,,Local,,New Jersey,"Township of West Milford, NJ -- Note added 1/14/14 13:41",http://www.westmilford.org/,6/6/13 18:09
westminstervt.org,,,,Local,,Vermont,"Town of Westminster, VT -- Note added 8/26/13 16:31",http://www.westminstervt.org/,6/6/13 18:09
westmoreland-county.org,,,,County,,Virginia,"Westmoreland County, VA -- Note added 7/11/14 20:24",http://westmoreland-county.org/,6/6/13 18:09
westmoreonline.org,,,,Local,,Vermont,"Town of Westmore, VT -- Note added 7/18/14 18:43",http://westmoreonline.org/,6/6/13 18:09
westnewyorknj.org,,,,Local,,New Jersey,"west new york, NJ -- Note added 9/16/15 19:45",http://www.westnewyorknj.org/,6/6/13 18:09
westnorritontwp.org,,,,Local,,Pennsylvania,"West Norriton Township, PA -- Note added 10/2/14 20:36",http://westnorritontwp.org/,6/6/13 18:09
westonfl.org,,,,Local,,Florida,"The City of Weston, FL -- Note added 7/6/15 17:02",http://westonfl.org/,6/6/13 18:09
westonwisconsin.org,,,,Local,,Wisconsin,"Village of Weston, WI -- Note added 8/11/14 5:33",http://westonwisconsin.org/,6/6/13 18:09
westorange.org,,,,Local,,New Jersey,"Township of West Orange, NJ -- Note added 6/6/13 18:09",http://westorange.org/,6/6/13 18:09
westpointcity.org,,,,Local,,Utah,"West Point City, UT -- Note added 1/13/14 20:04",http://www.westpointcity.org/,6/6/13 18:09
westrichland.org,,,,Local,,Washington,"City of West Richland, WA -- Note added 11/12/14 6:20",http://westrichland.org/,6/6/13 18:09
westtownpa.org,,,,Local,,Pennsylvania,"Westtown Township, PA -- Note added 10/2/14 20:42",http://www.westtownpa.org/,6/6/13 18:09
westviewborough.org,,,,Local,,Pennsylvania,"West View Borough, PA -- Note added 10/2/14 20:47",http://westviewborough.org/,6/6/13 18:09
westvincenttwp.org,,,,Local,,Pennsylvania,"West Vincent Township, PA -- Note added 10/2/14 20:48",http://westvincenttwp.org/home/,6/6/13 18:09
westwarwickri.org,,,,Local,,Rhode Island,"Town of West Warwick, RI -- Note added 6/7/13 18:54",http://www.westwarwickri.org/,6/6/13 18:09
westwindsornj.org,,,,Local,,New Jersey,"township of west windsor, nj -- Note added 9/16/15 19:43",http://westwindsornj.org/,6/6/13 18:09
wexfordcounty.org,,,,County,,Michigan,"wexford county, mi -- Note added 9/3/15 16:23",http://wexfordcounty.org/,6/6/13 18:09
weymouthnj.org,,,,Local,,New Jersey,"weymouth, nj -- Note added 9/16/15 19:42",http://weymouthnj.org/,6/6/13 18:09
wfbvillage.org,,,,Local,,Wisconsin,"Village of Whitefish Bay, WI -- Note added 8/11/14 5:31",http://www.wfbvillage.org/,6/6/13 18:09
wfrpc.org,,,,Regional,,Florida,West Florida Regional Planning Council (WFRPC) -- Note added 1/13/14 19:42,http://www.wfrpc.org/,1/13/14 19:41
wgoshen.org,,,,Local,,Pennsylvania,"West Goshen Township, PA -- Note added 10/2/14 20:49",http://wgoshen.org/,6/6/13 18:09
wgtownri.org,,,,Local,,Rhode Island,"Town of West Greenwich, RI -- Note added 6/7/13 18:55",http://www.wgtownri.org/,6/6/13 18:09
whdunes.org,,,,Local,,New York,"Village of West Hampton Dunes, NY -- Note added 9/26/14 18:33",http://whdunes.org/content,6/6/13 18:09
whefa.org,,,,State,,Washington,Washington Higher Education Facilities Authority -- Note added 4/8/14 18:33,http://www.whefa.org/,6/6/13 18:09
whitecountyar.org,,,,County,,Arkansas,"White County, AR -- Note added 7/17/13 19:01",http://www.whitecountyar.org/,6/6/13 18:09
whitefieldnh.org,,,,Local,,New Hampshire,"whitefield, nh -- Note added 9/2/15 19:46",http://www.whitefieldnh.org/,6/6/13 18:09
whitehallboro.org,,,,Local,,Pennsylvania,"Whitehall Borough, PA -- Note added 10/2/14 20:50",http://whitehallboro.org/,6/6/13 18:09
whitemarshtwp.org,,,,Local,,Pennsylvania,"Whitemarsh Township, PA -- Note added 10/2/14 20:51",http://whitemarshtwp.org/,6/6/13 18:09
whiteside.org,,,,County,,Illinois,"Whiteside County, IL -- Note added 7/7/14 15:57",http://www.whiteside.org/,6/6/13 18:09
whitmancounty.org,,,,County,,Washington,"Whitman County, WA -- Note added 11/12/14 6:18",http://whitmancounty.org/,6/6/13 18:09
wicomicocounty.org,,,,County,,Maryland,"Wicomico County, MD -- Note added 5/27/14 4:53",http://www.wicomicocounty.org/,6/6/13 18:09
wildwoodcrest.org,,,,Local,,New Jersey,"BOROUGH OF WILDWOOD CREST, nj -- Note added 9/16/15 19:42",http://wildwoodcrest.org/,6/6/13 18:09
wildwoodnj.org,,,,Local,,New Jersey,"wildwood, nj -- Note added 9/16/15 19:41",http://wildwoodnj.org/wp/,6/6/13 18:09
williamsbay.org,,,,Local,,Wisconsin,"Village of Williams Bay, WI -- Note added 4/2/14 12:47",http://www.williamsbay.org/,6/6/13 18:09
williamsburgiowa.org,,,,Local,,Iowa,"Williamsburg, IA -- Note added 8/26/15 14:11",http://williamsburgiowa.org/,6/6/13 18:09
williamstownvt.org,,,,Local,,Vermont,"Town of Williamstown, VT -- Note added 8/18/14 5:49",http://williamstownvt.org/,6/6/13 18:09
williamstwp.org,,,,Local,,Pennsylvania,"Williams Township, PA -- Note added 10/2/14 20:54",http://williamstwp.org/,6/6/13 18:09
willingtonct.org,,,,Local,,Connecticut,"Town of Willington, CT -- Note added 2/6/15 13:28",http://www.willingtonct.org/Public_Documents/index,6/6/13 18:09
willowbrookil.org,,,,Local,,Illinois,"Village of Willowbrook, IL -- Note added 6/6/13 18:09",http://willowbrookil.org/,6/6/13 18:09
wilmotnh.org,,,,Local,,New Hampshire,"wilmot, nh -- Note added 9/2/15 19:46",http://wilmotnh.org/,6/6/13 18:09
wilsonborough.org,,,,Local,,Pennsylvania,"Wilson Borough, PA -- Note added 10/2/14 20:58",http://wilsonborough.org/,6/6/13 18:09
wilsonnc.org,,,,Local,,North Carolina,"Wilson, NC -- Note added 9/14/15 20:52",http://www.wilsonnc.org/,6/6/13 18:09
wiltonct.org,,,,Local,,Connecticut,"Town of Wilton, CT -- Note added 2/6/15 13:29",http://wiltonct.org/,6/6/13 18:09
wiltonmaine.org,,,,Local,,Maine,"wilton, maine -- Note added 8/27/15 20:20",http://www.wiltonmaine.org/,6/6/13 18:09
windsorheights.org,,,,Local,,Iowa,"Windsor Heights, IA -- Note added 8/26/15 14:11",http://www.windsorheights.org/,6/6/13 18:09
windsorvt.org,,,,Local,,Vermont,"Town of Windsor, VT -- Note added 7/18/14 18:23",http://www.windsorvt.org/,6/6/13 18:09
winfieldcity.org,,,,Local,,Alabama,"City of Winfield, AL -- Note added 7/17/13 13:25",http://winfieldcity.org/,6/6/13 18:09
winfieldks.org,,,,Local,,Kansas,"City of Winfield, KS -- Note added 6/6/13 18:09",http://winfieldks.org/,6/6/13 18:09
winhall.org,,,,Local,,Vermont,"Town of Winhall, VT -- Note added 3/24/14 12:21",http://www.winhall.org/,6/6/13 18:09
winnersd.org,,,,Local,,South Dakota,"City of Winner, SD -- Note added 7/24/13 17:04",http://winnersd.org/,6/6/13 18:09
winooskivt.org,,,,Local,,Vermont,"Town of Winooski, VT -- Note added 8/18/14 6:24",http://www.winooskivt.org/,6/6/13 18:08
winslowmaine.org,,,,Local,,Maine,"winslow, me -- Note added 8/27/15 20:21",http://winslowmaine.org/,6/6/13 18:09
winterspringsfl.org,,,,Local,,Florida,"The City of Winter Springs, FL -- Note added 7/6/15 17:11",http://winterspringsfl.org/,6/6/13 18:09
winthropmaine.org,,,,Local,,Maine,"winthrop, maine -- Note added 8/27/15 20:21",http://www.winthropmaine.org/,6/6/13 18:09
wirapids.org,,,,Local,,Wisconsin,"City of Wisconsin Rapids, WI -- Note added 8/11/14 5:27",http://wirapids.org/,6/6/13 18:09
wiscasset.org,,,,Local,,Maine,"wiscasset, me -- Note added 8/27/15 20:22",http://wiscasset.org/,6/6/13 18:09
wisconsinhistory.org,,,,State,,Wisconsin,Wisconsin Historical Society -- Note added 8/11/14 5:26,http://www.wisconsinhistory.org/,6/6/13 18:09
wisecounty.org,,,,County,,Virginia,"Wise County, VA -- Note added 7/11/14 20:25",http://wisecounty.org/,6/6/13 18:09
wisspd.org,,,,State,,Wisconsin,Wisconsin State Public Defender's Office -- Note added 6/14/13 17:38,http://wispd.org/,6/6/13 18:09
wjohio.org,,,,Local,,Ohio,"Village of West Jefferson, OH -- Note added 8/26/13 18:15",http://wjohio.org/,6/6/13 18:09
wlv.org,,,,Local,,California,"Westlake Village, CA -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
wmsrdc.org,,,,Regional,,Michigan, West Michigan Shoreline Regional Development Commission -- Note added 9/3/15 16:24,http://wmsrdc.org/,6/6/13 18:09
wolcottct.org,,,,Local,,Connecticut,"Town of Wolcott, CT -- Note added 2/6/15 13:30",http://wolcottct.org/pages/page_content/Primary_home.aspx,6/6/13 18:09
wolcottny.org/village,,,,Local,,New York,"Village of Wolcott, NY -- Note added 1/13/14 20:45",http://www.wolcottny.org/Village/villageindex.php,6/6/13 18:09
wood-ridgenj.org,,,,Local,,New Jersey,"wood ridge, nj -- Note added 9/16/15 19:39",http://wood-ridgenj.org/,6/6/13 18:09
woodbridgect.org,,,,Local,,Connecticut,"Town of Woodbridge, CT -- Note added 2/6/15 13:31",http://woodbridgect.org/,6/6/13 18:09
woodburyct.org,,,,Local,,Connecticut,"Town of Woodbury, CT -- Note added 2/6/15 13:32",http://woodburyct.org/,6/6/13 18:09
woodhavenmi.org,,,,Local,,Michigan,"wood haven, mi -- Note added 9/3/15 16:24",http://woodhavenmi.org/index-home.html,6/6/13 18:09
woodlandmn.org,,,,Local,,Minnesota,"City of Woodland, MN -- Note added 6/10/15 12:06",http://www.woodlandmn.org/,6/10/15 12:05
woodriver.org,,,,Local,,Illinois,"City of Wood River, IL -- Note added 7/7/14 15:59",http://woodriver.org/,6/6/13 18:09
woodsboro.org,,,,Local,,Maryland,"Town Government of Woodsboro, MD -- Note added 5/27/14 4:55",http://www.woodsboro.org/,6/6/13 18:09
woodstocknh.org,,,,Local,,New Hampshire,"woodstock, nh -- Note added 9/2/15 19:47",http://woodstocknh.org/,6/6/13 18:09
woodwardcounty.org,,,,County,,Oklahoma,"Woodward County tax assessor, OK -- Note added 8/28/15 18:31",http://woodward.oklahoma.usassessor.com/,8/2/13 14:52
woolwichtwp.org,,,,Local,,New Jersey,"Woolwich Township, nj -- Note added 9/16/15 19:39",http://woolwichtwp.org/,6/6/13 18:09
worcestervt.org,,,,Local,,Vermont,"Town of Worcester, VT -- Note added 8/18/14 5:50",http://worcestervt.org/,6/6/13 18:09
wormleysburgpa.org,,,,Local,,Pennsylvania,"Wormleysburg Borough, PA -- Note added 10/2/14 21:05",http://wormleysburgpa.org/Pages/BoroughofWormleysburg-ABetterView.aspx,6/6/13 18:09
worthington.org,,,,Local,,Ohio,"Worthington, OH -- Note added 6/6/13 18:09",http://worthington.org/,6/6/13 18:09
wpb.org,,,,Local,,Florida,"City of West Palm Beach, FL -- Note added 9/5/13 13:22",http://wpb.org/,6/6/13 18:09
wpnet.org,,,,Local,,Mississippi,"West Point, MS -- Note added 7/28/14 15:06",http://wpnet.org/,6/6/13 18:09
wrdaonline.org,,,,State,,Wisconsin,Register of Deeds Association of Wisconsin -- Note added 8/11/14 5:23,http://wrdaonline.org/,6/6/13 18:09
wrightcity.org,,,,Local,,Missouri,"City of Wright, MO. -- Note added 9/30/15 15:35",http://wrightcity.org/,6/6/13 18:09
wrightcounty.org,,,,County,,Iowa,"Wright County, Ia -- Note added 8/26/15 14:12",http://wrightcounty.org/,6/6/13 18:09
wrightschool.org,,,,State,,North Carolina,"NC Dept of Health and Human services, division of State operated healthcare facilities -- Note added 9/14/15 20:51",http://www.wrightschool.org/,6/6/13 18:09
wscpr.org,,,,State,,Washington,Washington State Commission on Pesticide Registration -- Note added 11/6/14 7:32,http://wscpr.org/,6/6/13 18:09
wshfc.org,,,,State,,Washington,Washington State Housing Finance Commission -- Note added 11/6/14 7:27,http://wshfc.org/,6/6/13 18:09
wssb.org,,,,State,,Washington,Washington State School for the Blind -- Note added 7/31/13 16:31,http://www.wssb.org/,7/31/13 16:31
wvagriculture.org,,,,State,,West Virginia,West Virginia Department of Agriculture -- Note added 3/31/14 13:07,http://www.wvagriculture.org/,6/6/13 18:09
wvcommerce.org,,,,State,,West Virginia,West Virginia Department of Commerce -- Note added 3/24/14 16:50,http://www.wvcommerce.org/default.aspx,6/6/13 18:09
wvculture.org,,,,State,,West Virginia,West Virginia Division of Culture and History -- Note added 3/31/14 13:08,http://www.wvculture.org/,6/6/13 18:09
wvdhhr.org,,,,State,,West Virginia,West Virginia Department of Health and Human Resources -- Note added 7/24/14 5:50,http://www.dhhr.wv.gov/Pages/default.aspx,6/6/13 18:09
wvfas.org,,,,Local,,New Jersey,Weehawken Volunteer First Aid Squad -- Note added 9/16/15 19:37,http://www.weehawken-nj.us/ambulance.html,6/6/13 18:09
wvwda.org,,,,State,,West Virginia,West Virginia Water Development Authority -- Note added 7/24/14 5:57,http://wvwda.org/,6/6/13 18:09
wwhiteland.org,,,,Local,,Pennsylvania,"West Whiteland Township, PA -- Note added 10/2/14 21:07",http://www.westwhiteland.org/default.aspx,6/6/13 18:09
wycokck.org,,,,Local,,Kansas,"Unified government of Wyandotte County and City of Kansas City, KS -- Note added 7/10/14 5:22",http://wycokck.org/,6/6/13 18:09
wyomingbusiness.org,,,,State,,Wyoming,Wyoming Business Council -- Note added 6/7/13 16:41,http://wyomingbusiness.org/,6/6/13 18:09
wyomingmn.org,,,,Local,,Minnesota,"City of Wyoming, MN -- Note added 6/2/15 2:32",http://www.wyomingmn.org/,6/6/13 18:09
wyomingtourism.org,,,,State,,Wyoming,Travel and Tourism Site for Wyoming -- Note added 6/6/13 19:31,http://www.wyomingtourism.org/,6/6/13 19:11
wytheville.org,,,,Local,,Virginia,"Town of Wytheville, VA -- Note added 7/11/14 20:26",http://wytheville.org/,6/6/13 18:09
yadkinville.org,,,,Local,,North Carolina,"Town of Yadkinville, NC -- Note added 6/6/13 18:09",http://www.yadkinville.org/,6/6/13 18:09
yatescounty.org,,,,County,,New York,"Yates County, NY -- Note added 11/20/13 18:38",http://yatescounty.org/,6/6/13 18:09
ycq2.org,Department of Defense,,,Federal,,,"YouCanQuit2, a U.S. Department of Defense program, is an educational campaign for the U.S. military. Originally launched in February of 2007, the mission of the campaign is to help U.S. Service members quit tobacco—for themselves and their loved ones. -- from https://www.ycq2.org/ 3/12/2020",https://www.ycq2.org/,3/12/20
yeadon.boroughs.org,,,,Local,,Pennsylvania,"Borough of Yeadon, PA -- Note added 11/20/13 18:41",#N/A,6/6/13 18:09
